Time(s),CHAN1(V),CHAN2(V)
-0.022514,-0.046701,-0.009799
-0.022510,-0.046701,-0.029900
-0.022507,-0.026600,-0.009799
-0.022504,-0.046701,-0.009799
-0.022501,-0.046701,-0.029900
-0.022498,-0.046701,-0.029900
-0.022494,-0.046701,-0.009799
-0.022491,-0.046701,-0.029900
-0.022488,-0.026600,-0.009799
-0.022485,-0.046701,-0.009799
-0.022482,-0.046701,0.010301
-0.022478,-0.046701,0.010301
-0.022475,-0.046701,-0.009799
-0.022472,-0.046701,-0.009799
-0.022469,-0.046701,-0.009799
-0.022466,-0.046701,-0.009799
-0.022462,-0.046701,-0.009799
-0.022459,-0.046701,-0.009799
-0.022456,-0.026600,-0.009799
-0.022453,-0.046701,-0.009799
-0.022450,-0.026600,-0.009799
-0.022446,-0.026600,-0.009799
-0.022443,-0.046701,-0.009799
-0.022440,-0.026600,-0.029900
-0.022437,-0.046701,-0.009799
-0.022434,-0.026600,-0.009799
-0.022430,-0.046701,-0.009799
-0.022427,-0.026600,-0.029900
-0.022424,-0.026600,-0.009799
-0.022421,-0.046701,-0.029900
-0.022418,-0.026600,-0.029900
-0.022414,-0.026600,-0.029900
-0.022411,-0.026600,-0.029900
-0.022408,-0.026600,-0.029900
-0.022405,-0.026600,-0.009799
-0.022402,-0.026600,-0.029900
-0.022398,-0.046701,-0.029900
-0.022395,-0.026600,-0.029900
-0.022392,-0.026600,-0.029900
-0.022389,-0.026600,-0.029900
-0.022386,-0.046701,-0.029900
-0.022382,-0.026600,-0.029900
-0.022379,-0.026600,-0.029900
-0.022376,-0.046701,-0.029900
-0.022373,-0.046701,-0.029900
-0.022370,-0.026600,-0.029900
-0.022366,-0.026600,-0.050000
-0.022363,-0.026600,-0.029900
-0.022360,-0.026600,-0.029900
-0.022357,-0.026600,-0.029900
-0.022354,-0.026600,-0.029900
-0.022350,-0.026600,-0.029900
-0.022347,-0.026600,-0.029900
-0.022344,-0.026600,-0.029900
-0.022341,-0.026600,-0.009799
-0.022338,-0.026600,-0.029900
-0.022334,-0.026600,-0.009799
-0.022331,-0.026600,-0.029900
-0.022328,-0.026600,-0.029900
-0.022325,-0.026600,-0.029900
-0.022322,-0.026600,-0.029900
-0.022318,-0.026600,-0.029900
-0.022315,-0.006500,-0.029900
-0.022312,-0.026600,-0.029900
-0.022309,-0.026600,-0.029900
-0.022306,-0.026600,-0.029900
-0.022302,-0.026600,-0.029900
-0.022299,-0.006500,-0.009799
-0.022296,-0.026600,-0.029900
-0.022293,-0.026600,-0.029900
-0.022290,-0.006500,-0.009799
-0.022286,-0.026600,-0.029900
-0.022283,-0.006500,-0.029900
-0.022280,-0.006500,-0.029900
-0.022277,-0.006500,-0.009799
-0.022274,-0.006500,-0.029900
-0.022270,-0.006500,-0.029900
-0.022267,-0.026600,-0.009799
-0.022264,-0.006500,-0.009799
-0.022261,-0.006500,-0.009799
-0.022258,-0.006500,-0.029900
-0.022254,-0.026600,-0.029900
-0.022251,-0.006500,-0.009799
-0.022248,-0.006500,-0.009799
-0.022245,-0.006500,-0.009799
-0.022242,-0.006500,-0.009799
-0.022238,-0.006500,-0.009799
-0.022235,-0.006500,-0.009799
-0.022232,-0.006500,-0.009799
-0.022229,-0.026600,-0.009799
-0.022226,-0.006500,-0.009799
-0.022222,-0.006500,-0.009799
-0.022219,-0.006500,-0.029900
-0.022216,0.013601,-0.009799
-0.022213,-0.006500,-0.009799
-0.022210,-0.006500,0.010301
-0.022206,-0.006500,-0.009799
-0.022203,-0.006500,0.010301
-0.022200,-0.006500,-0.009799
-0.022197,-0.006500,-0.009799
-0.022194,-0.006500,-0.009799
-0.022190,-0.006500,-0.029900
-0.022187,0.013601,-0.009799
-0.022184,0.013601,-0.009799
-0.022181,0.013601,-0.009799
-0.022178,0.013601,-0.009799
-0.022174,0.013601,-0.009799
-0.022171,-0.006500,-0.009799
-0.022168,-0.006500,-0.009799
-0.022165,-0.006500,-0.029900
-0.022162,0.013601,-0.009799
-0.022158,0.013601,-0.009799
-0.022155,0.013601,-0.009799
-0.022152,0.013601,-0.009799
-0.022149,-0.006500,-0.009799
-0.022146,0.013601,-0.009799
-0.022142,-0.006500,-0.029900
-0.022139,0.013601,-0.009799
-0.022136,-0.006500,-0.009799
-0.022133,-0.006500,-0.029900
-0.022130,0.013601,-0.029900
-0.022126,0.013601,-0.029900
-0.022123,-0.006500,-0.050000
-0.022120,0.033701,-0.029900
-0.022117,0.013601,-0.029900
-0.022114,0.013601,-0.029900
-0.022110,0.013601,-0.029900
-0.022107,0.013601,-0.029900
-0.022104,0.013601,-0.029900
-0.022101,0.013601,-0.009799
-0.022098,0.013601,-0.029900
-0.022094,0.013601,-0.009799
-0.022091,0.013601,-0.029900
-0.022088,0.013601,-0.029900
-0.022085,0.033701,-0.009799
-0.022082,0.013601,-0.029900
-0.022078,0.013601,-0.029900
-0.022075,0.033701,-0.009799
-0.022072,0.013601,-0.009799
-0.022069,0.013601,-0.009799
-0.022066,0.013601,-0.009799
-0.022062,0.013601,-0.009799
-0.022059,0.013601,-0.029900
-0.022056,0.033701,-0.009799
-0.022053,0.033701,-0.009799
-0.022050,0.033701,-0.029900
-0.022046,0.033701,-0.009799
-0.022043,0.013601,-0.009799
-0.022040,0.033701,-0.029900
-0.022037,0.033701,-0.029900
-0.022034,0.033701,-0.029900
-0.022030,0.033701,-0.009799
-0.022027,0.033701,-0.029900
-0.022024,0.013601,-0.029900
-0.022021,0.033701,-0.009799
-0.022018,0.033701,-0.029900
-0.022014,0.033701,-0.029900
-0.022011,0.033701,-0.029900
-0.022008,0.033701,-0.029900
-0.022005,0.033701,-0.029900
-0.022002,0.033701,-0.029900
-0.021998,0.033701,-0.029900
-0.021995,0.033701,-0.009799
-0.021992,0.033701,-0.009799
-0.021989,0.033701,-0.029900
-0.021986,0.033701,-0.029900
-0.021982,0.033701,-0.009799
-0.021979,0.033701,-0.009799
-0.021976,0.033701,-0.029900
-0.021973,0.033701,-0.009799
-0.021970,0.033701,-0.009799
-0.021966,0.033701,-0.009799
-0.021963,0.033701,-0.009799
-0.021960,0.033701,-0.009799
-0.021957,0.033701,-0.009799
-0.021954,0.053802,-0.009799
-0.021950,0.053802,0.010301
-0.021947,0.033701,-0.009799
-0.021944,0.033701,0.010301
-0.021941,0.033701,0.010301
-0.021938,0.053802,-0.009799
-0.021934,0.053802,0.010301
-0.021931,0.033701,-0.009799
-0.021928,0.033701,0.010301
-0.021925,0.033701,-0.009799
-0.021922,0.053802,0.010301
-0.021918,0.033701,0.010301
-0.021915,0.053802,-0.009799
-0.021912,0.053802,0.010301
-0.021909,0.033701,0.010301
-0.021906,0.053802,0.010301
-0.021902,0.053802,-0.009799
-0.021899,0.053802,-0.009799
-0.021896,0.053802,-0.029900
-0.021893,0.053802,-0.009799
-0.021890,0.053802,-0.009799
-0.021886,0.053802,-0.009799
-0.021883,0.053802,-0.029900
-0.021880,0.053802,-0.009799
-0.021877,0.033701,-0.009799
-0.021874,0.053802,-0.009799
-0.021870,0.053802,-0.009799
-0.021867,0.053802,0.010301
-0.021864,0.053802,0.010301
-0.021861,0.053802,0.010301
-0.021858,0.053802,0.010301
-0.021854,0.053802,-0.009799
-0.021851,0.053802,-0.009799
-0.021848,0.053802,0.010301
-0.021845,0.053802,-0.009799
-0.021842,0.053802,-0.009799
-0.021838,0.053802,-0.009799
-0.021835,0.053802,-0.029900
-0.021832,0.053802,-0.009799
-0.021829,0.073902,-0.009799
-0.021826,0.053802,-0.009799
-0.021822,0.053802,-0.009799
-0.021819,0.053802,-0.029900
-0.021816,0.073902,-0.029900
-0.021813,0.053802,-0.009799
-0.021810,0.073902,-0.029900
-0.021806,0.053802,-0.009799
-0.021803,0.073902,-0.009799
-0.021800,0.053802,-0.009799
-0.021797,0.073902,-0.009799
-0.021794,0.073902,-0.009799
-0.021790,0.073902,-0.009799
-0.021787,0.073902,-0.009799
-0.021784,0.053802,-0.009799
-0.021781,0.073902,-0.009799
-0.021778,0.073902,-0.009799
-0.021774,0.053802,0.010301
-0.021771,0.073902,0.010301
-0.021768,0.073902,-0.009799
-0.021765,0.073902,0.010301
-0.021762,0.073902,0.010301
-0.021758,0.094002,0.010301
-0.021755,0.073902,0.010301
-0.021752,0.094002,-0.009799
-0.021749,0.073902,-0.009799
-0.021746,0.073902,-0.029900
-0.021742,0.073902,-0.009799
-0.021739,0.073902,-0.009799
-0.021736,0.073902,-0.009799
-0.021733,0.073902,-0.009799
-0.021730,0.073902,-0.009799
-0.021726,0.073902,-0.009799
-0.021723,0.073902,-0.009799
-0.021720,0.073902,-0.009799
-0.021717,0.094002,-0.009799
-0.021714,0.073902,-0.009799
-0.021710,0.094002,-0.009799
-0.021707,0.094002,-0.009799
-0.021704,0.094002,-0.009799
-0.021701,0.073902,-0.009799
-0.021698,0.073902,-0.009799
-0.021694,0.073902,-0.009799
-0.021691,0.094002,-0.009799
-0.021688,0.073902,-0.009799
-0.021685,0.094002,-0.009799
-0.021682,0.094002,-0.029900
-0.021678,0.073902,-0.009799
-0.021675,0.094002,-0.029900
-0.021672,0.094002,-0.009799
-0.021669,0.114103,-0.029900
-0.021666,0.094002,-0.009799
-0.021662,0.094002,-0.029900
-0.021659,0.094002,-0.029900
-0.021656,0.094002,-0.029900
-0.021653,0.094002,-0.009799
-0.021650,0.094002,-0.009799
-0.021646,0.094002,-0.029900
-0.021643,0.094002,-0.009799
-0.021640,0.094002,-0.009799
-0.021637,0.114103,-0.009799
-0.021634,0.094002,-0.009799
-0.021630,0.114103,-0.009799
-0.021627,0.094002,-0.009799
-0.021624,0.094002,-0.009799
-0.021621,0.114103,0.010301
-0.021618,0.094002,-0.009799
-0.021614,0.094002,-0.009799
-0.021611,0.094002,0.010301
-0.021608,0.094002,-0.009799
-0.021605,0.094002,-0.009799
-0.021602,0.094002,0.010301
-0.021598,0.114103,-0.009799
-0.021595,0.114103,-0.009799
-0.021592,0.094002,-0.009799
-0.021589,0.114103,-0.009799
-0.021586,0.114103,-0.009799
-0.021582,0.114103,-0.009799
-0.021579,0.114103,-0.009799
-0.021576,0.114103,-0.009799
-0.021573,0.114103,-0.009799
-0.021570,0.114103,-0.009799
-0.021566,0.114103,-0.009799
-0.021563,0.114103,-0.009799
-0.021560,0.114103,-0.009799
-0.021557,0.114103,0.010301
-0.021554,0.114103,0.010301
-0.021550,0.114103,-0.009799
-0.021547,0.114103,0.010301
-0.021544,0.114103,0.010301
-0.021541,0.114103,-0.009799
-0.021538,0.114103,-0.009799
-0.021534,0.114103,-0.009799
-0.021531,0.114103,-0.009799
-0.021528,0.114103,0.010301
-0.021525,0.114103,-0.009799
-0.021522,0.114103,-0.009799
-0.021518,0.114103,-0.009799
-0.021515,0.134204,-0.009799
-0.021512,0.114103,-0.029900
-0.021509,0.114103,-0.009799
-0.021506,0.134204,-0.009799
-0.021502,0.114103,-0.009799
-0.021499,0.134204,-0.009799
-0.021496,0.114103,-0.009799
-0.021493,0.114103,-0.009799
-0.021490,0.134204,-0.009799
-0.021486,0.134204,-0.009799
-0.021483,0.134204,-0.009799
-0.021480,0.134204,0.010301
-0.021477,0.134204,-0.009799
-0.021474,0.134204,0.010301
-0.021470,0.134204,-0.009799
-0.021467,0.134204,0.010301
-0.021464,0.134204,0.010301
-0.021461,0.134204,0.010301
-0.021458,0.134204,0.010301
-0.021454,0.134204,0.010301
-0.021451,0.134204,0.010301
-0.021448,0.114103,0.010301
-0.021445,0.134204,0.010301
-0.021442,0.134204,0.010301
-0.021438,0.134204,-0.009799
-0.021435,0.134204,0.010301
-0.021432,0.134204,-0.009799
-0.021429,0.134204,-0.009799
-0.021426,0.134204,0.010301
-0.021422,0.134204,-0.009799
-0.021419,0.134204,-0.009799
-0.021416,0.134204,-0.009799
-0.021413,0.134204,-0.029900
-0.021410,0.154304,-0.029900
-0.021406,0.134204,-0.009799
-0.021403,0.154304,-0.029900
-0.021400,0.134204,-0.029900
-0.021397,0.134204,-0.029900
-0.021394,0.134204,-0.009799
-0.021390,0.134204,-0.009799
-0.021387,0.154304,-0.009799
-0.021384,0.134204,-0.009799
-0.021381,0.134204,-0.009799
-0.021378,0.134204,-0.009799
-0.021374,0.154304,-0.009799
-0.021371,0.154304,-0.009799
-0.021368,0.134204,0.010301
-0.021365,0.154304,-0.009799
-0.021362,0.154304,-0.009799
-0.021358,0.154304,-0.009799
-0.021355,0.154304,-0.009799
-0.021352,0.154304,-0.029900
-0.021349,0.154304,-0.029900
-0.021346,0.154304,-0.029900
-0.021342,0.154304,-0.029900
-0.021339,0.154304,-0.050000
-0.021336,0.154304,-0.029900
-0.021333,0.154304,-0.029900
-0.021330,0.154304,-0.029900
-0.021326,0.154304,-0.050000
-0.021323,0.154304,-0.029900
-0.021320,0.154304,-0.029900
-0.021317,0.154304,-0.050000
-0.021314,0.174404,-0.029900
-0.021310,0.154304,-0.029900
-0.021307,0.154304,-0.029900
-0.021304,0.154304,-0.029900
-0.021301,0.154304,-0.029900
-0.021298,0.154304,-0.009799
-0.021294,0.154304,-0.029900
-0.021291,0.154304,-0.029900
-0.021288,0.154304,-0.009799
-0.021285,0.154304,-0.009799
-0.021282,0.174404,-0.009799
-0.021278,0.154304,-0.029900
-0.021275,0.174404,-0.009799
-0.021272,0.174404,-0.009799
-0.021269,0.174404,-0.009799
-0.021266,0.174404,-0.009799
-0.021262,0.154304,-0.029900
-0.021259,0.174404,-0.029900
-0.021256,0.174404,-0.029900
-0.021253,0.174404,-0.029900
-0.021250,0.174404,-0.009799
-0.021246,0.174404,-0.009799
-0.021243,0.174404,-0.009799
-0.021240,0.174404,-0.029900
-0.021237,0.174404,-0.009799
-0.021234,0.174404,-0.009799
-0.021230,0.174404,-0.009799
-0.021227,0.154304,-0.009799
-0.021224,0.174404,-0.029900
-0.021221,0.174404,-0.009799
-0.021218,0.174404,-0.009799
-0.021214,0.174404,-0.009799
-0.021211,0.174404,-0.009799
-0.021208,0.174404,-0.009799
-0.021205,0.174404,-0.009799
-0.021202,0.174404,-0.009799
-0.021198,0.174404,-0.009799
-0.021195,0.194505,-0.009799
-0.021192,0.194505,-0.009799
-0.021189,0.174404,0.010301
-0.021186,0.174404,0.010301
-0.021182,0.174404,0.010301
-0.021179,0.174404,0.010301
-0.021176,0.174404,0.010301
-0.021173,0.174404,0.030402
-0.021170,0.174404,0.010301
-0.021166,0.174404,0.010301
-0.021163,0.174404,0.030402
-0.021160,0.174404,0.010301
-0.021157,0.174404,-0.009799
-0.021154,0.194505,0.030402
-0.021150,0.194505,0.010301
-0.021147,0.194505,-0.009799
-0.021144,0.174404,-0.009799
-0.021141,0.194505,0.010301
-0.021138,0.194505,0.010301
-0.021134,0.194505,0.010301
-0.021131,0.194505,-0.009799
-0.021128,0.194505,0.010301
-0.021125,0.194505,-0.009799
-0.021122,0.194505,-0.009799
-0.021118,0.194505,0.010301
-0.021115,0.194505,-0.009799
-0.021112,0.194505,0.010301
-0.021109,0.194505,-0.009799
-0.021106,0.194505,-0.009799
-0.021102,0.194505,0.010301
-0.021099,0.214606,0.030402
-0.021096,0.194505,0.030402
-0.021093,0.194505,0.010301
-0.021090,0.194505,0.030402
-0.021086,0.194505,0.010301
-0.021083,0.214606,0.010301
-0.021080,0.194505,-0.009799
-0.021077,0.194505,0.010301
-0.021074,0.194505,-0.009799
-0.021070,0.214606,0.010301
-0.021067,0.194505,0.010301
-0.021064,0.214606,-0.009799
-0.021061,0.194505,-0.009799
-0.021058,0.194505,-0.009799
-0.021054,0.194505,0.010301
-0.021051,0.214606,0.010301
-0.021048,0.214606,0.010301
-0.021045,0.194505,-0.009799
-0.021042,0.214606,-0.009799
-0.021038,0.194505,-0.009799
-0.021035,0.214606,-0.009799
-0.021032,0.214606,-0.009799
-0.021029,0.194505,-0.009799
-0.021026,0.214606,-0.009799
-0.021022,0.194505,-0.009799
-0.021019,0.194505,-0.009799
-0.021016,0.194505,0.010301
-0.021013,0.214606,-0.009799
-0.021010,0.214606,-0.009799
-0.021006,0.214606,0.010301
-0.021003,0.214606,0.010301
-0.021000,0.194505,-0.009799
-0.020997,0.194505,-0.009799
-0.020994,0.214606,0.010301
-0.020990,0.214606,-0.009799
-0.020987,0.194505,-0.009799
-0.020984,0.214606,0.010301
-0.020981,0.214606,-0.009799
-0.020978,0.214606,-0.029900
-0.020974,0.194505,-0.009799
-0.020971,0.214606,-0.009799
-0.020968,0.214606,-0.009799
-0.020965,0.214606,-0.009799
-0.020962,0.214606,-0.029900
-0.020958,0.214606,-0.029900
-0.020955,0.214606,-0.009799
-0.020952,0.214606,-0.009799
-0.020949,0.214606,-0.009799
-0.020946,0.214606,-0.009799
-0.020942,0.214606,0.010301
-0.020939,0.214606,-0.009799
-0.020936,0.234706,-0.029900
-0.020933,0.234706,-0.009799
-0.020930,0.234706,-0.009799
-0.020926,0.234706,-0.009799
-0.020923,0.214606,-0.009799
-0.020920,0.214606,-0.009799
-0.020917,0.214606,-0.009799
-0.020914,0.234706,-0.009799
-0.020910,0.234706,-0.009799
-0.020907,0.234706,-0.009799
-0.020904,0.234706,-0.009799
-0.020901,0.234706,-0.009799
-0.020898,0.234706,-0.029900
-0.020894,0.234706,-0.029900
-0.020891,0.234706,-0.029900
-0.020888,0.234706,-0.029900
-0.020885,0.234706,-0.009799
-0.020882,0.234706,-0.029900
-0.020878,0.234706,-0.029900
-0.020875,0.214606,-0.029900
-0.020872,0.234706,-0.029900
-0.020869,0.234706,-0.050000
-0.020866,0.234706,-0.029900
-0.020862,0.234706,-0.029900
-0.020859,0.234706,-0.029900
-0.020856,0.234706,-0.029900
-0.020853,0.234706,-0.009799
-0.020850,0.234706,-0.009799
-0.020846,0.234706,-0.009799
-0.020843,0.234706,-0.009799
-0.020840,0.234706,-0.009799
-0.020837,0.234706,-0.009799
-0.020834,0.234706,-0.009799
-0.020830,0.234706,-0.009799
-0.020827,0.234706,-0.009799
-0.020824,0.234706,-0.009799
-0.020821,0.234706,-0.009799
-0.020818,0.234706,-0.009799
-0.020814,0.254806,-0.009799
-0.020811,0.254806,-0.009799
-0.020808,0.234706,-0.009799
-0.020805,0.234706,-0.009799
-0.020802,0.234706,-0.029900
-0.020798,0.234706,-0.009799
-0.020795,0.254806,-0.029900
-0.020792,0.234706,-0.029900
-0.020789,0.254806,-0.029900
-0.020786,0.234706,-0.029900
-0.020782,0.254806,-0.009799
-0.020779,0.254806,-0.009799
-0.020776,0.234706,-0.009799
-0.020773,0.254806,-0.029900
-0.020770,0.254806,-0.009799
-0.020766,0.254806,-0.009799
-0.020763,0.254806,-0.009799
-0.020760,0.254806,-0.029900
-0.020757,0.254806,-0.009799
-0.020754,0.254806,-0.009799
-0.020750,0.254806,-0.009799
-0.020747,0.254806,-0.009799
-0.020744,0.254806,-0.009799
-0.020741,0.254806,-0.009799
-0.020738,0.254806,-0.009799
-0.020734,0.254806,-0.009799
-0.020731,0.254806,-0.009799
-0.020728,0.274907,-0.009799
-0.020725,0.254806,-0.009799
-0.020722,0.254806,-0.009799
-0.020718,0.254806,-0.009799
-0.020715,0.254806,-0.009799
-0.020712,0.254806,-0.009799
-0.020709,0.254806,-0.009799
-0.020706,0.254806,-0.009799
-0.020702,0.254806,-0.009799
-0.020699,0.254806,-0.009799
-0.020696,0.254806,-0.009799
-0.020693,0.254806,0.010301
-0.020690,0.274907,-0.009799
-0.020686,0.254806,-0.009799
-0.020683,0.274907,0.010301
-0.020680,0.274907,-0.009799
-0.020677,0.274907,0.010301
-0.020674,0.254806,-0.009799
-0.020670,0.274907,0.010301
-0.020667,0.274907,0.010301
-0.020664,0.274907,-0.009799
-0.020661,0.254806,0.010301
-0.020658,0.274907,-0.009799
-0.020654,0.274907,-0.009799
-0.020651,0.274907,-0.009799
-0.020648,0.254806,-0.009799
-0.020645,0.274907,-0.009799
-0.020642,0.274907,-0.009799
-0.020638,0.274907,-0.009799
-0.020635,0.254806,-0.009799
-0.020632,0.274907,-0.009799
-0.020629,0.274907,0.010301
-0.020626,0.274907,-0.009799
-0.020622,0.274907,-0.009799
-0.020619,0.274907,-0.009799
-0.020616,0.274907,0.010301
-0.020613,0.274907,0.010301
-0.020610,0.274907,0.010301
-0.020606,0.274907,-0.009799
-0.020603,0.274907,-0.009799
-0.020600,0.274907,-0.009799
-0.020597,0.274907,-0.009799
-0.020594,0.274907,-0.009799
-0.020590,0.295007,-0.009799
-0.020587,0.295007,0.010301
-0.020584,0.274907,-0.009799
-0.020581,0.274907,0.010301
-0.020578,0.295007,0.010301
-0.020574,0.274907,0.010301
-0.020571,0.274907,-0.009799
-0.020568,0.295007,-0.009799
-0.020565,0.295007,-0.009799
-0.020562,0.274907,-0.009799
-0.020558,0.295007,-0.009799
-0.020555,0.295007,-0.009799
-0.020552,0.274907,-0.009799
-0.020549,0.295007,-0.009799
-0.020546,0.295007,-0.009799
-0.020542,0.295007,-0.009799
-0.020539,0.274907,-0.009799
-0.020536,0.295007,-0.009799
-0.020533,0.274907,-0.009799
-0.020530,0.295007,0.010301
-0.020526,0.295007,0.010301
-0.020523,0.295007,-0.009799
-0.020520,0.295007,0.010301
-0.020517,0.295007,0.010301
-0.020514,0.295007,-0.009799
-0.020510,0.295007,-0.009799
-0.020507,0.295007,-0.009799
-0.020504,0.295007,-0.009799
-0.020501,0.295007,0.010301
-0.020498,0.295007,-0.009799
-0.020494,0.295007,-0.009799
-0.020491,0.295007,0.010301
-0.020488,0.295007,0.010301
-0.020485,0.295007,0.010301
-0.020482,0.295007,0.010301
-0.020478,0.295007,0.010301
-0.020475,0.295007,0.030402
-0.020472,0.295007,0.010301
-0.020469,0.295007,0.030402
-0.020466,0.295007,0.010301
-0.020462,0.295007,0.030402
-0.020459,0.295007,0.010301
-0.020456,0.315108,0.030402
-0.020453,0.315108,0.030402
-0.020450,0.315108,0.030402
-0.020446,0.295007,0.030402
-0.020443,0.295007,0.010301
-0.020440,0.315108,0.010301
-0.020437,0.315108,0.030402
-0.020434,0.315108,0.030402
-0.020430,0.295007,0.030402
-0.020427,0.315108,0.050502
-0.020424,0.315108,0.030402
-0.020421,0.315108,0.030402
-0.020418,0.315108,0.030402
-0.020414,0.315108,0.030402
-0.020411,0.315108,0.030402
-0.020408,0.295007,0.030402
-0.020405,0.315108,0.030402
-0.020402,0.315108,0.030402
-0.020398,0.315108,0.030402
-0.020395,0.315108,0.030402
-0.020392,0.295007,0.050502
-0.020389,0.315108,0.030402
-0.020386,0.315108,0.050502
-0.020382,0.315108,0.010301
-0.020379,0.315108,0.030402
-0.020376,0.315108,0.050502
-0.020373,0.315108,0.050502
-0.020370,0.315108,0.030402
-0.020366,0.315108,0.050502
-0.020363,0.315108,0.030402
-0.020360,0.315108,0.030402
-0.020357,0.315108,0.030402
-0.020354,0.315108,0.050502
-0.020350,0.315108,0.050502
-0.020347,0.315108,0.050502
-0.020344,0.335209,0.050502
-0.020341,0.335209,0.050502
-0.020338,0.315108,0.050502
-0.020334,0.315108,0.050502
-0.020331,0.335209,0.050502
-0.020328,0.335209,0.050502
-0.020325,0.335209,0.050502
-0.020322,0.335209,0.050502
-0.020318,0.335209,0.050502
-0.020315,0.315108,0.050502
-0.020312,0.335209,0.070603
-0.020309,0.315108,0.050502
-0.020306,0.335209,0.070603
-0.020302,0.315108,0.050502
-0.020299,0.315108,0.070603
-0.020296,0.335209,0.070603
-0.020293,0.335209,0.090704
-0.020290,0.335209,0.090704
-0.020286,0.335209,0.090704
-0.020283,0.335209,0.070603
-0.020280,0.335209,0.090704
-0.020277,0.335209,0.090704
-0.020274,0.335209,0.090704
-0.020270,0.335209,0.090704
-0.020267,0.335209,0.110804
-0.020264,0.335209,0.090704
-0.020261,0.335209,0.090704
-0.020258,0.335209,0.110804
-0.020254,0.335209,0.110804
-0.020251,0.335209,0.110804
-0.020248,0.335209,0.110804
-0.020245,0.335209,0.110804
-0.020242,0.335209,0.110804
-0.020238,0.335209,0.130904
-0.020235,0.335209,0.130904
-0.020232,0.335209,0.130904
-0.020229,0.335209,0.151005
-0.020226,0.335209,0.151005
-0.020222,0.335209,0.151005
-0.020219,0.355309,0.171106
-0.020216,0.335209,0.171106
-0.020213,0.335209,0.171106
-0.020210,0.335209,0.191206
-0.020206,0.355309,0.191206
-0.020203,0.355309,0.191206
-0.020200,0.335209,0.191206
-0.020197,0.335209,0.211307
-0.020194,0.355309,0.211307
-0.020190,0.355309,0.231407
-0.020187,0.355309,0.231407
-0.020184,0.335209,0.251507
-0.020181,0.355309,0.271608
-0.020178,0.355309,0.251507
-0.020174,0.355309,0.271608
-0.020171,0.355309,0.271608
-0.020168,0.335209,0.291709
-0.020165,0.355309,0.291709
-0.020162,0.335209,0.311809
-0.020158,0.355309,0.311809
-0.020155,0.355309,0.311809
-0.020152,0.355309,0.331910
-0.020149,0.355309,0.331910
-0.020146,0.355309,0.331910
-0.020142,0.355309,0.352010
-0.020139,0.355309,0.352010
-0.020136,0.355309,0.372111
-0.020133,0.355309,0.392211
-0.020130,0.355309,0.412311
-0.020126,0.355309,0.432412
-0.020123,0.355309,0.432412
-0.020120,0.355309,0.452513
-0.020117,0.355309,0.472613
-0.020114,0.375410,0.472613
-0.020110,0.375410,0.492713
-0.020107,0.355309,0.512814
